0032455,Fantasia,"Animation, Family, Fantasy"
1109624,Paddington,"Adventure, Comedy, Family"
0094226,The Untouchables,"Crime, Drama, Thriller"
0105812,White Men Can't Jump,"Comedy, Drama, Sport"
2788732,Pete's Dragon,"Action, Adventure, Comedy"
0377109,The Ring Two,"Horror, Mystery"
0088933,Cocoon,"Comedy, Drama, Sci-Fi"
0411477,Hellboy II: The Golden Army,"Action, Adventure, Fantasy"
0118883,Conspiracy Theory,"Action, Mystery, Thriller"
0360486,Constantine,"Action, Fantasy, Horror"
0089370,The Jewel of the Nile,"Action, Adventure, Comedy"
0338094,The Haunted Mansion,"Comedy, Family, Fantasy"
0218967,The Family Man,"Comedy, Drama, Fantasy"
0303714,Barbershop,"Comedy, Drama"
2361509,The Intern,"Comedy, Drama"
0111280,Star Trek: Generations,"Action, Adventure, Mystery"
1598778,Contagion,"Action, Drama, Thriller"
0463034,"You, Me and Dupree","Comedy, Romance"
1389137,We Bought a Zoo,"Comedy, Drama, Family"
1272878,2 Guns,"Action, Comedy, Thriller"
0112573,Braveheart,"Biography, Drama, History"
1210166,Moneyball,"Biography, Drama, Sport"
0265662,The Rookie,"Drama, Family, Sport"
1156398,Zombieland,"Adventure, Comedy, Fantasy"
0302886,Old School,Comedy
0146838,Any Given Sunday,"Drama, Sport"
0104691,The Last of the Mohicans,"Action, Adventure, Drama"
1959563,The Hitman's Bodyguard,"Action, Comedy, Crime"
3631112,The Girl on the Train,"Crime, Drama, Mystery"
0119314,The Horse Whisperer,"Drama, Romance, Western"
0356634,Garfield,"Animation, Comedy, Family"
0350258,Ray,"Biography, Drama, Music"
0327597,Coraline,"Animation, Drama, Family"
0107688,The Nightmare Before Christmas,"Animation, Family, Fantasy"
0404032,The Exorcism of Emily Rose,"Drama, Horror, Thriller"
0449010,Eragon,"Action, Adventure, Family"
0102975,Star Trek VI: The Undiscovered Country,"Action, Adventure, Sci-Fi"
0078721,10,"Comedy, Romance"
0102713,The Prince of Tides,"Drama, Romance"
0349710,Ladder 49,"Action, Drama, Thriller"
0430105,Four Brothers,"Action, Crime, Drama"
0052618,Ben-Hur,"Adventure, Drama, History"
0120828,Six Days Seven Nights,"Action, Adventure, Comedy"
0477348,No Country for Old Men,"Crime, Drama, Thriller"
2316204,Alien: Covenant,"Horror, Sci-Fi, Thriller"
0094721,Beetlejuice,"Comedy, Fantasy"
0810913,Jack and Jill,Comedy
8350360,Annabelle Comes Home,"Horror, Mystery, Thriller"
0095776,Oliver & Company,"Animation, Adventure, Comedy"
0401792,Sin City,"Crime, Thriller"
0164334,Along Came a Spider,"Drama, Thriller"
2091256,Captain Underpants: The First Epic Movie,"Animation, Action, Comedy"
0970179,Hugo,"Drama, Family, Fantasy"
0388419,Christmas with the Kranks,"Comedy, Family"
0079367,The Jerk,Comedy
0385880,Monster House,"Animation, Comedy, Family"
0149261,Deep Blue Sea,"Action, Adventure, Sci-Fi"
1197624,Law Abiding Citizen,"Action, Crime, Drama"
8079248,Yesterday,"Comedy, Fantasy, Music"
0166813,Spirit: Stallion of the Cimarron,"Animation, Adventure, Drama"
7054636,A Madea Family Funeral,Comedy
0164052,Hollow Man,"Action, Horror, Sci-Fi"
1560220,Zombieland: Double Tap,"Action, Adventure, Comedy"
2334879,White House Down,"Action, Drama, Thriller"
0401729,John Carter,"Action, Adventure, Sci-Fi"
0785006,Hotel for Dogs,"Comedy, Family"
0427152,Dinner for Schmucks,Comedy
0373926,The Interpreter,"Crime, Mystery, Thriller"
0097958,National Lampoon's Christmas Vacation,Comedy
1267297,Hercules,"Action, Adventure, Fantasy"
4624424,Storks,"Animation, Adventure, Comedy"
0414853,Barnyard,"Animation, Adventure, Comedy"
0119345,I Know What You Did Last Summer,"Horror, Mystery"
0058385,My Fair Lady,"Drama, Family, Musical"
3682448,Bridge of Spies,"Drama, History, Thriller"
1564349,Dolphin Tale,"Drama, Family"
0443274,Vantage Point,"Action, Crime, Drama"
0109040,Ace Ventura: Pet Detective,Comedy
0082136,The Cannonball Run,"Action, Comedy, Sport"
6359956,A Bad Moms Christmas,Comedy
0113161,Get Shorty,"Comedy, Crime, Thriller"
1179933,10 Cloverfield Lane,"Action, Drama, Horror"
0486583,Fred Claus,"Comedy, Family, Fantasy"
0450385,1408,"Fantasy, Horror, Mystery"
2975578,The Purge: Anarchy,"Action, Adventure, Horror"
0251160,John Q,"Crime, Drama, Thriller"
0449089,RV,"Adventure, Comedy, Family"
2023587,Mama,"Horror, Thriller"
0091877,Ruthless People,"Comedy, Crime"
0098966,3 Men and a Lile Lady,"Comedy, Drama, Family"
0177789,Galaxy Quest,"Adventure, Comedy, Sci-Fi"
0111282,Stargate,"Action, Adventure, Sci-Fi"
0243155,Bridget Jones's Diary,"Comedy, Drama, Romance"
0113228,Grumpier Old Men,"Comedy, Romance"
0112579,The Bridges of Madison County,"Drama, Romance"
0241303,Chocolat,"Drama, Romance"
0375063,Sideways,"Comedy, Drama, Romance"
1155056,"I Love You, Man","Comedy, Romance"
1702439,Safe Haven,"Drama, Romance, Thriller"
0257106,Scary Movie 2,"Comedy, Horror"
0076618,The Rescuers,"Animation, Adventure, Comedy"
0416236,The Spiderwick Chronicles,"Action, Adventure, Drama"
0227445,The Score,"Action, Crime, Drama"
0098536,Turner & Hooch,"Comedy, Crime, Drama"
3450650,Paul Blart: Mall Cop 2,"Action, Comedy, Crime"
2017020,The Smurfs 2,"Animation, Adventure, Comedy"
0099141,Bird on a Wire,"Action, Comedy"
0107048,Groundhog Day,"Comedy, Fantasy, Romance"
0256380,Shallow Hal,"Comedy, Drama, Fantasy"
0381707,White Chicks,"Comedy, Crime"
0115759,Broken Arrow,"Action, Adventure, Thriller"
0080377,Any Which Way You Can,"Action, Comedy"
1411238,No Strings Aached,"Comedy, Romance"
0074119,All the President's Men,"Biography, Drama, History"
2083355,The Best Man Holiday,"Comedy, Drama"
0434409,V for Vendea,"Action, Drama, Sci-Fi"
0113855,Mortal Kombat,"Action, Adventure, Fantasy"
0102138,JFK,"Drama, History, Thriller"
0162650,Shaft,"Action, Crime, Thriller"
0079574,Moonraker,"Action, Adventure, Sci-Fi"
0469641,World Trade Center,"Drama, History, Thriller"
0479143,Rocky Balboa,"Action, Drama, Sport"
0087957,Purple Rain,"Drama, Music, Romance"
1596363,The Big Short,"Biography, Comedy, Drama"
0770752,Fool's Gold,"Action, Adventure, Comedy"
0120844,Star Trek: Insurrection,"Action, Adventure, Sci-Fi"
0107050,Grumpy Old Men,"Comedy, Drama, Romance"
0421729,Big Momma's House 2,"Comedy, Crime"
0091042,Ferris Bueller's Day Off,Comedy
0385752,The Golden Compass,"Adventure, Family, Fantasy"
0266697,Kill Bill: Vol. 1,"Action, Crime, Thriller"
0120611,Blade,"Action, Horror, Sci-Fi"
0103859,Boomerang,"Comedy, Drama, Romance"
1591479,Act of Valor,"Action, Adventure, Thriller"
0096969,Born on the Fourth of July,"Biography, Drama, War"
0814314,Seven Pounds,Drama
0081375,Private Benjamin,"Comedy, War"
0088161,Splash,"Comedy, Fantasy, Romance"
0244244,Swordfish,"Action, Crime, Thriller"
0083642,The Best Lile Whorehouse in Texas,"Comedy, Musical"
0219854,The Kid,"Comedy, Family, Fantasy"
0113986,Nine Months,"Comedy, Romance"
0279778,Divine Secrets of the Ya-Ya Sisterhood,Drama
6133466,The First Purge,"Action, Horror, Sci-Fi"
0102059,Hot Shots!,"Action, Comedy"
0155267,The Thomas Crown Affair,"Crime, Romance, Thriller"
0190865,Vertical Limit,"Action, Adventure, Drama"
2704998,Game Night,"Action, Comedy, Crime"
0120738,Lost in Space,"Action, Adventure, Family"
6189022,Angel Has Fallen,"Action, Thriller"
3387520,Scary Stories to Tell in the Dark,"Adventure, Horror, Mystery"
0372237,Guess Who,"Comedy, Romance"
0106611,Cool Runnings,"Adventure, Comedy, Family"
0090329,Witness,"Crime, Drama, Romance"
0318649,Sahara,"Action, Adventure, Comedy"
6857166,Book Club,"Comedy, Drama, Romance"
1854564,Percy Jackson: Sea of Monsters,"Adventure, Family, Fantasy"
2119543,The House with a Clock in Its Walls,"Comedy, Family, Fantasy"
0215129,Road Trip,Comedy
0181316,Blue Streak,"Action, Comedy, Crime"
5758778,Skyscraper,"Action, Adventure, Thriller"
0204946,Bring It On,"Comedy, Romance, Sport"
1198138,Obsessed,"Drama, Romance, Thriller"
1396218,Mr. Popper's Penguins,"Comedy, Family, Fantasy"
0086034,Octopussy,"Action, Adventure, Thriller"
3832914,War Room,Drama
5726086,Insidious: The Last Key,"Horror, Mystery, Thriller"
0114069,Outbreak,"Action, Drama, Thriller"
0086383,Sudden Impact,"Action, Crime, Thriller"
0120787,A Perfect Murder,"Crime, Drama, Thriller"
1243957,The Tourist,"Action, Adventure, Crime"
1758830,This Is 40,"Comedy, Romance"
0113277,Heat,"Crime, Drama, Thriller"
0311289,Holes,"Adventure, Comedy, Drama"
7401588,Instant Family,"Comedy, Drama"
0278504,Insomnia,"Drama, Mystery, Thriller"
1606378,A Good Day to Die Hard,"Action, Thriller"
0317648,Hidalgo,"Action, Adventure, Biography"
0430922,Role Models,Comedy
4786282,Lights Out,"Drama, Horror, Mystery"
0393162,Coach Carter,"Biography, Drama, Sport"
2119532,Hacksaw Ridge,"Biography, Drama, History"
0080549,Coal Miner's Daughter,"Biography, Drama, Music"
1075417,Race to Witch Mountain,"Action, Adventure, Family"
0356618,The Forgoen,"Drama, Mystery, Sci-Fi"
0118928,Dante's Peak,"Action, Adventure, Thriller"
1038919,The Bounty Hunter,"Action, Comedy, Romance"
0114885,Waiting to Exhale,"Comedy, Drama, Romance"
0093936,The Secret of My Success,"Comedy, Romance"
0211181,102 Dalmatians,"Adventure, Comedy, Family"
1698641,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","Comedy, Family"
0257568,Kangaroo Jack,"Action, Adventure, Comedy"
0146675,End of Days,"Action, Fantasy, Horror"
0236493,The Mexican,"Adventure, Comedy, Crime"
0264472,Changing Lanes,"Drama, Thriller"
0319061,Big Fish,"Adventure, Drama, Fantasy"
0098554,Uncle Buck,Comedy
5814534,Spies in Disguise,"Animation, Action, Adventure"
0099674,The Godfather: Part III,"Crime, Drama"
0472062,Charlie Wilson's War,"Biography, Comedy, Drama"
0110322,Legends of the Fall,"Drama, Romance, War"
1524137,Contraband,"Action, Crime, Drama"
0145681,The Bone Collector,"Crime, Drama, Mystery"
1276104,Looper,"Action, Drama, Sci-Fi"
1144884,The Final Destination,"Horror, Thriller"
0311429,The League of Extraordinary Gentlemen,"Action, Adventure, Fantasy"
0131325,Bowfinger,Comedy
1588173,Warm Bodies,"Comedy, Horror, Romance"
0120783,The Parent Trap,"Adventure, Comedy, Drama"
0378194,Kill Bill: Vol. 2,"Action, Crime, Thriller"
3410834,Allegiant,"Action, Adventure, Mystery"
0081529,Smokey and the Bandit II,"Action, Comedy"
0400497,Herbie Fully Loaded,"Adventure, Comedy, Family"
2268016,Magic Mike XXL,"Comedy, Drama, Music"
0069495,"What's Up, Doc?",Comedy
0368008,The Manchurian Candidate,"Drama, Mystery, Sci-Fi"
0118615,Anaconda,"Action, Adventure, Horror"
6565702,Dark Phoenix,"Action, Adventure, Sci-Fi"
0079588,The Muppet Movie,"Adventure, Comedy, Family"
0112442,Bad Boys,"Action, Comedy, Crime"
0120631,EverAfter,"Comedy, Drama, Romance"
0094025,Stakeout,"Action, Comedy, Crime"
0325703,Lara Croft Tomb Raider: The Cradle of Life,"Action, Adventure, Fantasy"
2215285,Madea's Witness Protection,"Comedy, Crime, Drama"
0205000,Deuce Bigalow: Male Gigolo,"Comedy, Romance"
0049833,The Ten Commandments,"Adventure, Drama"
1111422,The Taking of Pelham 123,"Action, Crime, Thriller"
1440129,Baleship,"Action, Adventure, Sci-Fi"
0462590,Step Up,"Crime, Drama, Music"
0384806,The Amityville Horror,Horror
0093409,Lethal Weapon,"Action, Crime, Thriller"
3567288,The Visit,"Horror, Mystery, Thriller"
1351685,Jack the Giant Slayer,"Adventure, Fantasy"
2239832,Think Like a Man Too,"Comedy, Romance"
0337579,Barbershop 2: Back in Business,"Comedy, Drama"
3110958,Now You See Me 2,"Action, Adventure, Comedy"
0257360,About Schmidt,"Comedy, Drama"
1528100,Exodus: Gods and Kings,"Action, Drama, Fantasy"
0111742,Wolf,"Drama, Horror, Romance"
0758746,Friday the 13th,"Horror, Mystery, Thriller"
1981677,Pitch Perfect,"Comedy, Music, Romance"
0243585,Stuart Lile 2,"Animation, Adventure, Comedy"
1667353,Mirror Mirror,"Adventure, Comedy, Drama"
1051906,The Invisible Man,"Horror, Mystery, Sci-Fi"
0086361,Staying Alive,"Drama, Music, Romance"
0085970,Mr. Mom,"Comedy, Drama"
0424095,Flushed Away,"Animation, Adventure, Comedy"
0119488,L.A. Confidential,"Crime, Drama, Mystery"
0092890,Dirty Dancing,"Drama, Music, Romance"
1706593,Chronicle,"Drama, Sci-Fi, Thriller"
1753383,A Dog's Purpose,"Adventure, Comedy, Drama"
0949731,The Happening,"Drama, Mystery, Sci-Fi"
2184339,The Purge,"Horror, Thriller"
0884732,The Wedding Ringer,Comedy
0097351,Field of Dreams,"Drama, Family, Fantasy"
0349825,Miracle,"Biography, Drama, History"
1821658,The Nut Job,"Animation, Adventure, Comedy"
0231775,Down to Earth,"Comedy, Fantasy"
0974661,17 Again,"Comedy, Drama, Fantasy"
3416828,Ice Age: Collision Course,"Animation, Adventure, Comedy"
0453467,Deja Vu,"Action, Crime, Sci-Fi"
0123964,Life,"Comedy, Crime, Drama"
1402488,Happy Feet Two,"Animation, Adventure, Comedy"
1196141,Diary of a Wimpy Kid,"Comedy, Drama, Family"
0405325,Sky High,"Adventure, Comedy, Family"
1204975,Last Vegas,"Comedy, Drama"
0304415,Mona Lisa Smile,Drama
5580390,The Shape of Water,"Adventure, Drama, Fantasy"
0119360,In & Out,"Comedy, Romance"
0119116,The Fifth Element,"Action, Adventure, Sci-Fi"
0096463,Working Girl,"Comedy, Drama, Romance"
0094332,The Witches of Eastwick,"Comedy, Fantasy, Horror"
0103241,What About Bob?,Comedy
1401152,Unknown,"Action, Mystery, Thriller"
0112431,Babe,"Comedy, Drama, Family"
0059800,Thunderball,"Action, Adventure, Thriller"
0086200,Risky Business,"Comedy, Crime, Drama"
1535438,Hope Springs,"Comedy, Drama, Romance"
0082406,The Fox and the Hound,"Animation, Adventure, Drama"
0430357,Miami Vice,"Action, Crime, Thriller"
0452694,The Time Traveler's Wife,"Drama, Fantasy, Romance"
0098439,Tango & Cash,"Action, Comedy, Crime"
0160862,She's All That,"Comedy, Romance"
0455612,Madea's Family Reunion,"Comedy, Drama, Romance"
0374536,Bewitched,"Comedy, Fantasy, Romance"
0890870,Saw IV,"Horror, Mystery, Thriller"
2702724,The Boss,Comedy
0106673,Dave,"Comedy, Romance"
0457939,The Holiday,"Comedy, Romance"
0089218,The Goonies,"Adventure, Comedy, Family"
0107969,Rising Sun,"Action, Crime, Drama"
0800039,Forgeing Sarah Marshall,"Comedy, Drama, Romance"
0963966,The Sorcerer's Apprentice,"Action, Adventure, Family"
0115641,Beavis and Bu-Head Do America,"Animation, Adventure, Comedy"
0105323,Scent of a Woman,Drama
1179056,A Nightmare on Elm Street,"Crime, Drama, Horror"
1294226,The Last Song,"Drama, Music, Romance"
0418763,Jarhead,"Action, Biography, Drama"
1355683,Black Mass,"Biography, Crime, Drama"
0104036,The Crying Game,"Crime, Drama, Romance"
3300542,London Has Fallen,"Action, Thriller"
0463985,The Fast and the Furious: Tokyo Drift,"Action, Crime, Thriller"
1385826,The Adjustment Bureau,"Romance, Sci-Fi, Thriller"
0095159,A Fish Called Wanda,"Comedy, Crime"
0266987,Spy Game,"Action, Crime, Thriller"
7504726,The Call of the Wild,"Adventure, Drama, Family"
1496025,Underworld Awakening,"Action, Fantasy, Horror"
0401855,Underworld: Evolution,"Action, Fantasy, Thriller"
6450804,Terminator: Dark Fate,"Action, Adventure, Sci-Fi"
0090966,Down and Out in Beverly Hills,Comedy
0780653,The Wolfman,"Drama, Fantasy, Horror"
0119715,Mousehunt,Comedy
0066206,Paon,"Biography, Drama, War"
1731141,Ender's Game,"Action, Adventure, Fantasy"
4257926,Miracles from Heaven,"Biography, Drama, Family"
3224458,A Beautiful Day in the Neighborhood,"Biography, Drama"
0352248,Cinderella Man,"Biography, Drama, History"
7146812,Onward,"Animation, Adventure, Comedy"
0443536,Hoodwinked!,"Animation, Comedy, Crime"
0099582,Flatliners,"Drama, Horror, Sci-Fi"
1860357,Deepwater Horizon,"Action, Drama, History"
0085995,National Lampoon's Vacation,"Adventure, Comedy"
0120053,The Saint,"Action, Adventure, Romance"
0775539,Stomp the Yard,"Drama, Music, Romance"
0160797,Rules of Engagement,"Drama, Thriller, War"
0209958,The Cell,"Horror, Sci-Fi, Thriller"
0100157,Misery,"Drama, Thriller"
0390022,Friday Night Lights,"Action, Drama, Sport"
0393735,The Shaggy Dog,"Comedy, Family, Fantasy"
1392214,Prisoners,"Crime, Drama, Mystery"
1226229,Get Him to the Greek,"Comedy, Music"
0118971,The Devil's Advocate,"Drama, Mystery, Thriller"
0075005,The Omen,Horror
0183523,Mission to Mars,"Adventure, Sci-Fi, Thriller"
0097481,Harlem Nights,"Comedy, Crime, Drama"
0200550,Coyote Ugly,"Comedy, Drama, Music"
2528814,God's Not Dead,Drama
6324278,Abominable,"Animation, Adventure, Comedy"
0409182,Poseidon,"Action, Adventure, Thriller"
0120910,Fantasia 2000,"Animation, Comedy, Family"
0120188,Three Kings,"Action, Adventure, Comedy"
0116705,Jingle All the Way,"Adventure, Comedy, Family"
0062622,2001: A Space Odyssey,"Adventure, Sci-Fi"
0119468,Kiss the Girls,"Crime, Drama, Mystery"
1815862,After Earth,"Action, Adventure, Sci-Fi"
0871426,Baby Mama,"Comedy, Romance"
7547410,Dora and the Lost City of Gold,"Adventure, Comedy, Family"
0300471,Shanghai Knights,"Action, Adventure, Comedy"
1327194,The Lucky One,"Drama, Mystery, Romance"
0209475,The Wedding Planner,"Comedy, Romance"
0887883,Burn After Reading,"Comedy, Crime, Drama"
0096061,Scrooged,"Comedy, Drama, Fantasy"
4501244,Why Him?,Comedy
2531344,Blockers,Comedy
0115798,The Cable Guy,"Comedy, Drama, Thriller"
1220634,Resident Evil: Afterlife,"Action, Adventure, Horror"
1391137,Why Did I Get Married Too?,"Comedy, Drama, Romance"
0090056,Spies Like Us,"Adventure, Comedy"
0112346,The American President,"Comedy, Drama, Romance"
0114508,Species,"Action, Horror, Sci-Fi"
0356680,The Family Stone,"Comedy, Drama, Romance"
0307987,Bad Santa,"Comedy, Crime, Drama"
0889583,Brüno,Comedy
0119313,Hope Floats,"Drama, Romance"
0808510,Tooth Fairy,"Comedy, Family, Fantasy"
0184907,Snow Day,"Adventure, Comedy, Family"
0343737,The Good Shepherd,"Drama, History, Thriller"
0086393,Superman III,"Action, Adventure, Comedy"
0119432,Jungle 2 Jungle,"Comedy, Family"
0449059,Lile Miss Sunshine,"Comedy, Drama"
2557478,Pacific Rim: Uprising,"Action, Adventure, Sci-Fi"
0437863,The Benchwarmers,"Comedy, Sport"
0093773,Predator,"Action, Adventure, Sci-Fi"
1028576,Secretariat,"Biography, Drama, Family"
3210686,Son of God,"Biography, Drama, History"
0314331,Love Actually,"Comedy, Drama, Romance"
0348836,Gothika,"Horror, Mystery, Thriller"
3760922,My Big Fat Greek Wedding 2,"Comedy, Romance"
1645170,The Dictator,Comedy
0167190,Hellboy,"Action, Fantasy, Horror"
0102266,The Last Boy Scout,"Action, Comedy, Crime"
0102492,My Girl,"Comedy, Drama, Family"
0327162,The Stepford Wives,"Comedy, Horror, Sci-Fi"
2278388,The Grand Budapest Hotel,"Adventure, Comedy, Crime"
3014284,The Lego Ninjago Movie,"Animation, Action, Adventure"
2980706,Planes: Fire & Rescue,"Animation, Adventure, Comedy"
0115956,Courage Under Fire,"Action, Drama, Mystery"
0363547,Dawn of the Dead,"Action, Horror"
0082158,Chariots of Fire,"Biography, Drama, Sport"
1524930,Vacation,"Adventure, Comedy"
0104231,Far and Away,"Adventure, Drama, Romance"
1386703,Total Recall,"Action, Adventure, Sci-Fi"
0423294,Surf's Up,"Animation, Comedy, Family"
0159273,Behind Enemy Lines,"Action, Drama, Thriller"
0080453,The Blue Lagoon,"Adventure, Drama, Romance"
0901476,Bride Wars,"Comedy, Romance"
1067583,Water for Elephants,"Drama, Romance"
3393786,Jack Reacher: Never Go Back,"Action, Thriller"
0104437,"Honey, I Blew Up the Kid","Adventure, Comedy, Family"
0430304,Lile Man,"Comedy, Crime"
0116669,Jack,"Comedy, Drama, Fantasy"
1234721,RoboCop,"Action, Crime, Sci-Fi"
0098273,Sea of Love,"Crime, Drama, Mystery"
0104452,HouseSier,"Comedy, Romance"
0104070,Death Becomes Her,"Comedy, Fantasy, Horror"
0118617,Anastasia,"Animation, Adventure, Drama"
1282140,Easy A,"Comedy, Drama, Romance"
0381971,Curious George,"Animation, Adventure, Comedy"
0316356,Open Range,"Action, Drama, Romance"
0373883,Halloween,Horror
1365519,Tomb Raider,"Action, Adventure, Fantasy"
0359950,The Secret Life of Walter Miy,"Comedy, Drama, Fantasy"
0182789,Bicentennial Man,"Comedy, Drama, Sci-Fi"
0248667,Ali,"Biography, Drama, Sport"
0364751,Without a Paddle,"Adventure, Comedy, Mystery"
1469304,Baywatch,"Action, Comedy, Crime"
0106697,Demolition Man,"Action, Sci-Fi, Thriller"
4500922,Maze Runner: The Death Cure,"Action, Adventure, Sci-Fi"
1023481,Step Up 2: The Streets,"Drama, Music, Romance"
1189340,The Lincoln Lawyer,"Crime, Drama, Thriller"
0289879,The Buerfly Effect,"Drama, Sci-Fi, Thriller"
0094142,Throw Momma from the Train,"Comedy, Crime, Thriller"
0421239,Red Eye,Thriller
0358135,Shall We Dance,"Comedy, Drama, Music"
0445990,Invincible,"Biography, Drama, Sport"
0056937,Cleopatra,"Biography, Drama, History"
0296572,The Chronicles of Riddick,"Action, Adventure, Sci-Fi"
1135084,Takers,"Action, Crime, Thriller"
0255798,The Animal,"Comedy, Sci-Fi"
2671706,Fences,Drama
0118799,La vita è bella,"Comedy, Drama, Romance"
0124315,The Cider House Rules,"Drama, Romance"
0101507,Boyz n the Hood,"Crime, Drama"
0397535,Memoirs of a Geisha,"Drama, Romance"
0098084,Pet Sematary,"Fantasy, Horror, Thriller"
0092925,Dragnet,"Comedy, Crime"
0203009,Moulin Rouge!,"Drama, Musical, Romance"
2872518,The Shack,"Drama, Fantasy"
0450259,Blood Diamond,"Adventure, Drama, Thriller"
0111255,The Specialist,"Action, Drama, Thriller"
0195945,Next Friday,Comedy
0108147,Sister Act 2: Back in the Habit,"Comedy, Family, Music"
0096446,Willow,"Action, Adventure, Drama"
0190138,The Whole Nine Yards,"Comedy, Crime"
0337563,13 Going on 30,"Comedy, Fantasy, Romance"
0080455,The Blues Brothers,"Adventure, Comedy, Crime"
0120873,U.S. Marshals,"Action, Crime, Thriller"
0114746,Twelve Monkeys,"Mystery, Sci-Fi, Thriller"
0105699,Unlawful Entry,"Crime, Drama, Thriller"
0103786,Beethoven,"Comedy, Drama, Family"
0083564,Annie,"Comedy, Drama, Family"
0094715,Beaches,"Comedy, Drama, Music"
3862750,The Perfect Guy,"Crime, Drama, Horror"
0765446,Escape from Planet Earth,"Animation, Adventure, Comedy"
1605630,American Reunion,Comedy
5886046,Escape Room,"Action, Adventure, Horror"
0120744,The Man in the Iron Mask,"Action, Adventure, Drama"
0184894,Shanghai Noon,"Action, Adventure, Comedy"
6924650,Midway,"Action, Adventure, Drama"
0268695,The Time Machine,"Action, Adventure, Sci-Fi"
1605783,Midnight in Paris,"Comedy, Fantasy, Romance"
1132626,Saw V,"Horror, Mystery"
0120633,A Civil Action,Drama
2024544,12 Years a Slave,"Biography, Drama, History"
0061735,Guess Who's Coming to Dinner,"Comedy, Drama"
0112697,Clueless,"Comedy, Romance"
0250687,Rat Race,"Action, Adventure, Comedy"
0183790,A Knight's Tale,"Action, Adventure, Romance"
0116253,Executive Decision,"Action, Adventure, Thriller"
0108358,Tombstone,"Action, Biography, Drama"
4555426,Darkest Hour,"Biography, Drama, History"
2446980,Joy,"Biography, Drama"
0436697,The Queen,"Biography, Drama, History"
0085244,The Big Chill,"Comedy, Drama"
0303933,Drumline,"Comedy, Drama, Romance"
0375210,White Noise,"Drama, Horror, Mystery"
0099487,Edward Scissorhands,"Drama, Fantasy, Romance"
0285823,Once Upon a Time in Mexico,"Action, Crime, Thriller"
0829150,Dracula Untold,"Action, Drama, Fantasy"
2674426,Me Before You,"Drama, Romance"
0305711,Just Married,"Comedy, Romance"
1502712,Fantastic Four,"Action, Adventure, Sci-Fi"
0117381,Primal Fear,"Crime, Drama, Mystery"
0312004,The Curse of the Were-Rabbit,"Animation, Adventure, Comedy"
0377471,Be Cool,"Comedy, Crime, Drama"
1623288,ParaNorman,"Animation, Adventure, Comedy"
0387564,Saw,"Horror, Mystery"
0165929,Romeo Must Die,"Action, Crime, Thriller"
0104291,Forever Young,"Drama, Romance, Sci-Fi"
1632708,Friends with Benefits,"Comedy, Romance"
1621039,Free Birds,"Animation, Adventure, Comedy"
1428538,Hansel & Gretel: Witch Hunters,"Action, Fantasy, Horror"
0120663,Eyes Wide Shut,"Drama, Mystery, Thriller"
5308322,Happy Death Day,"Horror, Mystery, Thriller"
1219342,Legend of the Guardians: The Owls of Ga'Hoole,"Animation, Action, Adventure"
0089822,Police Academy 2: Their First Assignment,Comedy
0120832,Snake Eyes,"Crime, Mystery, Thriller"
3691740,The BFG,"Adventure, Family, Fantasy"
0151738,Never Been Kissed,"Comedy, Drama, Romance"
0103644,Alien³,"Action, Horror, Sci-Fi"
4438848,Neighbors 2: Sorority Rising,Comedy
0086006,Never Say Never Again,"Action, Adventure, Thriller"
0492044,The Haunting in Connecticut,"Drama, Horror, Mystery"
0120889,What Dreams May Come,"Drama, Fantasy, Romance"
0821640,Ghosts of Girlfriends Past,"Comedy, Fantasy, Romance"
0906108,Why Did I Get Married?,"Comedy, Drama"
4052882,The Shallows,"Drama, Horror, Thriller"
1464540,I Am Number Four,"Action, Adventure, Sci-Fi"
0120694,Halloween H20: 20 Years Later,"Horror, Thriller"
0406816,The Guardian,"Action, Adventure, Drama"
0260866,Don't Say a Word,"Drama, Mystery, Thriller"
0119395,The Jackal,"Action, Crime, Drama"
0120177,Spawn,"Action, Drama, Horror"
5523010,The Nutcracker and the Four Realms,"Adventure, Family, Fantasy"
0101745,Doc Hollywood,"Comedy, Drama, Romance"
0120201,Starship Troopers,"Action, Adventure, Sci-Fi"
0082398,For Your Eyes Only,"Action, Adventure, Thriller"
1711525,Office Christmas Party,Comedy
0081283,Ordinary People,Drama
1596350,This Means War,"Action, Comedy, Romance"
4913966,The Curse of la Llorona,"Horror, Mystery, Thriller"
1636826,Project X,Comedy
2854926,Tag,"Action, Comedy"
0837563,Pet Sematary,"Horror, Mystery, Thriller"
0945513,Source Code,"Action, Drama, Mystery"
0122718,Small Soldiers,"Action, Adventure, Comedy"
2094766,Assassin's Creed,"Action, Adventure, Sci-Fi"
7634968,What Men Want,"Comedy, Fantasy, Romance"
0466909,The Omen,"Action, Adventure, Fantasy"
0375679,Crash,"Crime, Drama, Thriller"
1598822,New Year's Eve,"Comedy, Romance"
5027774,"Three Billboards Outside Ebbing, Missouri","Comedy, Crime, Drama"
0096754,The Abyss,"Adventure, Drama, Mystery"
2170439,Horrible Bosses 2,"Comedy, Crime"
1596365,The Woman in Black,"Drama, Fantasy, Horror"
2980648,The Hundred-Foot Journey,"Comedy, Drama"
1288558,Evil Dead,"Fantasy, Horror, Thriller"
0245844,The Count of Monte Cristo,"Action, Adventure, Drama"
0093378,La Bamba,"Biography, Drama, Music"
